Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method
Varun Beverages (PepsiCo franchise),FMCG / Consumer Goods,revenue_inr,90707302656.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Heritage Foods,FMCG / Consumer Goods,revenue_inr,90707302656.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Jindal Stainless Limited,Steel & Iron,revenue_inr,401819782181.8428,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Amul (GCMMF),Other Business Services,revenue_inr,550000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Welspun Corp Limited,Textiles,revenue_inr,88351899529.22842,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
MOIL (Manganese Ore India),Oil & Gas,revenue_inr,65008233918.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Welspun Living Limited,Textiles,revenue_inr,86224543045.54973,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Vardhman Textiles,Textiles,revenue_inr,81260175345.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
ARVIND LIMITED,Textiles,revenue_inr,76295807644.88286,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Himadri Speciality Chemical Limited,Chemicals,revenue_inr,125775162982.5,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Archean Chemical Industries Limited,Chemicals,revenue_inr,125775162982.5,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Indus Towers Limited,Other Business Services,revenue_inr,301227774257.35614,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Electrosteel Castings,Steel & Iron,revenue_inr,479020000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Air India,Other Business Services,revenue_inr,300000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Kalyani Steels,Steel & Iron,revenue_inr,479020000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,revenue_inr,479020000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Vedanta-Aluminium-TNFD-2025,Unknown,air_emissions_pm,2.5,UNKNOWN,"Vedanta-Aluminium-TNFD-2025.pdf, page 27",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Vedanta-Aluminium-TNFD-2025,Unknown,hazardous_waste,387958.61,mt,"Vedanta-Aluminium-TNFD-2025.pdf, page 35",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Vedanta,Unknown,biodiversity_actions,on of site-specific Biodiversity Management 10 72 Plans (BMPs) Following the (International Council on Mining and Metals) ICMM mitigation hierarchy Chapter 1: Chapter 4: Introduction Risk and Impact Theme of the Report P,Description,"Vedanta_6_TNFD_Report_2025.pdf, page 2",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,protected_area_proximity,dustry NPA National Protected Areas 96% 3 CoPs Communities of Practice NTFPs Non-Timber Forest Products Nearly Million CPCB Central Pollution Control Board OECD Organisation for Economic Co-operation and trees planted ti,Description,"Vedanta_6_TNFD_Report_2025.pdf, page 3",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,air_emissions_pm,550.0,UNKNOWN,"Vedanta_6_TNFD_Report_2025.pdf, page 20",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,ghg_scope1,1.0,UNKNOWN,"Vedanta_6_TNFD_Report_2025.pdf, page 46",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,water_recycling_pct,33.0,%,"Vedanta_6_TNFD_Report_2025.pdf, page 46",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,water_withdrawal,3.0,m3,"Vedanta_6_TNFD_Report_2025.pdf, page 52",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,water_discharge,2.1,m3,"Vedanta_6_TNFD_Report_2025.pdf, page 52",FY 2025,HIGH,Tier 1,PDF_Extraction
Vedanta,Unknown,hazardous_waste,2.2,UNKNOWN,"Vedanta_6_TNFD_Report_2025.pdf, page 52",FY 2025,HIGH,Tier 1,PDF_Extraction
GAIL (India) Limited,Oil & Gas,revenue_inr,850000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
JSW Steel Limited,Steel & Iron,revenue_inr,1256780084662.5432,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Nestle India Limited,FMCG / Consumer Goods,revenue_inr,200774777975.13324,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Odisha Mining Corporation,Mining,revenue_inr,236679301870.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Tata Motors Limited,Automobile,revenue_inr,680230265661.8711,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
COAL INDIA LIMITED,Mining,revenue_inr,143368939892.28613,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Uttam Galva Steels,Steel & Iron,revenue_inr,479020000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,revenue_inr,479020000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Vedanta-Aluminium-TNFD-2025,Unknown,biodiversity_actions,"meters per hour BMP Biodiversity Management Plan KPI Key Performance Indicators BRF Biodiversity Risk Filter LEAP Locate, Evaluate, Assess, Prepare BRSR Business Responsibility and Sustainability Report ManCom Management",Description,"Vedanta-Aluminium-TNFD-2025.pdf, page 3",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Cement,revenue_inr,139789569990.85086,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Adani Energy Solutions Limited,Other Business Services,revenue_inr,244465452825.2705,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Airports Authority of India (AAI),Other Business Services,revenue_inr,120000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
LT Technology Services Limited,IT Services,revenue_inr,529874324988.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Tech Mahindra Limited,IT Services,revenue_inr,529874324987.727,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Oberoi Realty Limited,Real Estate,revenue_inr,52863393864.40555,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
CESC Limited,Other Business Services,revenue_inr,95839994064.98822,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Birla Corporation Limited,Other Business Services,revenue_inr,92144970856.62083,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Prism Johnson Limited,Other Business Services,revenue_inr,67256894692.58392,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Star Cement Limited,Cement,revenue_inr,31738009283.135635,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Bajaj Holdings & Investment Limited,Financial Services,revenue_inr,557697236745.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
UCO BANK,Financial Services,revenue_inr,557697236745.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
L&T Finance Limited,Financial Services,revenue_inr,557697236745.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Authum Investment & Infrastructure Limited,Financial Services,revenue_inr,557697236745.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Coforge Limited,Other Business Services,revenue_inr,55567271862.36422,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
"Adani Airports (Mumbai, Ahmedabad, 6 others)",Other Business Services,revenue_inr,50000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Castrol India Limited,Other Business Services,revenue_inr,50000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Kajaria Ceramics Limited,Other Business Services,revenue_inr,46350009591.38626,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
NBCC (India) Limited,Other Business Services,revenue_inr,45416494845.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
APL Apollo Tubes,Other Business Services,revenue_inr,150000000000.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Amara Raja Energy & Mobility Limited,Power,revenue_inr,113743349952.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Atul Limited,Chemicals,revenue_inr,50746812291.4792,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Techno Electric & Engineering Company Limited,IT Services,revenue_inr,794811487482.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
UNITED BREWERIES LIMITED,Other Business Services,revenue_inr,194690476190.4762,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Torrent Power,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Gujarat State Electricity Corporation,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
JSW Energy,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
JINDAL STEEL & POWER LIMITED,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Tata Power,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
SARDA ENERGY & MINERALS LIMITED,Power,revenue_inr,75828899968.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
ALEMBIC PHARMACEUTICALS LIMITED,Pharmaceuticals,revenue_inr,60326313010.35322,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Sagar Cements,Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Burnpur Cement,Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Prism Johnson (Cement),Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Kesoram Industries (Cement Division),Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
JK Lakshmi Cement,Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Mangalam Cement,Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Nuvoco Vistas Corp (Nirma Cement),Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Cement Corporation of India,Cement,revenue_inr,84956751986.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Dixon Technologies (India) Limited,IT Services,revenue_inr,794811487482.0,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
Piramal Pharma Limited,Pharmaceuticals,revenue_inr,52857074238.44545,INR,Financial Filings,FY 2023-24,HIGH,Tier 1,financial_data
RBL Bank Limited,Unknown,biodiversity_actions,"l learning modules, biodiversity and reducing the carbon footprint by planting “In line with this philosophy, we have awareness calendars, workshops, and structured committee over 8,000 saplings and maintaining them till",Description,"RBL Bank Limited_2024_Annual Report 2024-25.pdf, page 12",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Tejas Networks Limited,Unknown,air_emissions_pm,3.0,UNKNOWN,"Tejas Networks Limited_2025_Know More.pdf, page 17",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,facility_locations,"ving its Registered Office at 23 Circus Selenium Building, Tower B, Avenue, Kolkata in the State of West Bengal, India. Plot No. 31-32, Financial District, The Corporate Identity Number (CIN) allotted to the Nanakramguda",Description,"Ramkrishna Forgings Limited_2024_Annual Report for the Financial Year 2024-25.pdf, page 62",FY 2023-24,MEDIUM,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,water_recycling_pct,38.0,%,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,air_emissions_nox,13.92,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,air_emissions_sox,13.92,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,hazardous_waste,100.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 43",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,facility_locations,14.0,Description,"Dalmia Bharat Limited_2021_Download.pdf, page 54",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,protected_area_proximity,"reserves, wetlands, biodiversity hotspots, forests, coastal regulation zones etc.) where environmental approvals / clearances are required, please specify details in the following format: S. Whether the conditions of env",Description,"Dalmia Bharat Limited_2021_Download.pdf, page 170",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
HFCL Limited,Unknown,air_emissions_pm,2.0,UNKNOWN,"HFCL Limited_2025_CSR ANNUAL ACTION PLAN FY2024-25.pdf, page 2",FY 2024-20,MEDIUM,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,waste_generated,9905.0,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Indus Towers Limited,Unknown,air_emissions_pm,1.0,UNKNOWN,"Indus Towers Limited_2025_- Approved CSR Projects For The Financial Year 2025-26.pdf, page 2",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,biodiversity_actions,"Renewable Energy 53 Biodiversity 55 70 80 92 Well-Being of Employees Product Stewardship Ethical Conduct Occupational Health & Safety 72 Research & Development 83 Anti-Competitive Behavior 94 Employee Well-Being, Trainin",Description,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 3",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,facility_locations,"pany has registered office at O.P. Jindal Marg, Hisar 125005 Net Zero Renewable corporate governance. This report underscores our dedication to Haryana. The report includes information of Jindal Stainless Limited transpa",Description,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 4",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,air_emissions_pm,53.15,UNKNOWN,"Ramkrishna Forgings Limited_2024_Annual Report for the Financial Year 2024-25.pdf, page 85",FY 2023-24,MEDIUM,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,air_emissions_pm,20.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 18",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,waste_recycled_pct,6.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 22",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,hazardous_waste,67522.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 24",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,water_withdrawal,11681607.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 25",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Infibeam Avenues Limited,Unknown,air_emissions_pm,1.0,UNKNOWN,"Infibeam Avenues Limited_2025_CSR - Projects - 2024-25.pdf, page 1",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,water_consumption,1988.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,ghg_scope2,1988.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,biodiversity_actions,ilding materials 6. Biodiversity are verified internally and assured 7. Effluent and Waste Management externally before inclusion in the report. 44 Financial capital 8. Sustainable Value Chain Financial resources utilise,Description,"Dalmia Bharat Limited_2021_Download.pdf, page 9",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,biodiversity_actions,"cational Nature and biodiversity: We carried out Technology (WIT) Roundtable 2024. training and created livelihood opportunities for initiatives such as tree plantation, biodiversity Women entrepreneurship: We sponsored ",Description,"Coforge Limited_2025_Read here.pdf, page 5",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,energy_consumption,2.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,green_cover,2.0,ha,"Coforge Limited_2025_Read here.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,waste_generated,56.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 46",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,hazardous_waste,0.76,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 46",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,air_emissions_pm,12828.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 58",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,water_withdrawal,303.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 91",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,water_discharge,303.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 91",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,water_consumption,303.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 91",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope1,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope2,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope3,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,waste_recycled_pct,306.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,air_emissions_pm,60.0,mt,"Dalmia Bharat Limited_2021_Download.pdf, page 2",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,energy_consumption,100.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 3",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,renewable_energy_pct,100.0,%,"Dalmia Bharat Limited_2021_Download.pdf, page 3",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,ghg_scope1,41.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 5",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,water_consumption,11681607.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 25",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Cochin Shipyard Limited,Unknown,biodiversity_actions,"ial support Cl.(iv) Conservation of Kerala and 40.00 15.00 Wild Life Trust for conservation of natural resources Lakshadweep Coastal of India, New whale sharks along area Delhi Kerala and Lakshadweep waters by Wild Life ",Description,"Cochin Shipyard Limited_2017_CSR Projects undertaken by CSL in 2017-18(PDF File -Filesize _ 121.69 KB).pdf, page 5",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,ghg_scope1,1.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 26",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,ghg_scope3,3.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 26",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,water_consumption,303.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 127",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,waste_generated,306.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 128",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,waste_recycled_pct,306.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 128",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,air_emissions_nox,305.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 128",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,air_emissions_sox,305.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 128",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Pfizer Limited,Unknown,air_emissions_pm,22.0,UNKNOWN,"Pfizer Limited_2022_2022 Report.pdf, page 21",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Pfizer Limited,Unknown,biodiversity_actions,"n impact reduction, conservation of resources, and the minimization of waste arising from our operations. Climate Change 22 How our approach Industry, Innovation, and Infrastructure Reducing Emissions From Our Operations",Description,"Pfizer Limited_2022_2022 Report.pdf, page 21",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,water_discharge,303.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 127",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,ghg_scope1,1.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 14",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,ghg_scope3,1.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 14",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,air_emissions_pm,42.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 28",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,biodiversity_actions,"ustainably. • Water conservation: Strengthened 300+ growth story Paani Samitis by mobilising 35,000+ Through Piramal Foundation, the Company engages and members in 25 districts supports communities across the nation as a",Description,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 28",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,energy_consumption,302.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 39",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,water_withdrawal,303.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 39",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,water_discharge,303.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 39",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,water_consumption,303.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 39",FY 2023,HIGH,Tier 1,PDF_Extraction
Piramal Enterprises Limited,Unknown,ghg_scope2,1.0,UNKNOWN,"Piramal Enterprises Limited_2023_READ THE REPORT.pdf, page 14",FY 2023,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,water_withdrawal,303.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 127",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,energy_consumption,302.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 127",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Oberoi Realty Limited,Unknown,ghg_scope2,305.0,UNKNOWN,"Oberoi Realty Limited_2024_report.pdf, page 127",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,air_emissions_sox,851.89,mt,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 26",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,energy_consumption,8406334.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 27",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,protected_area_proximity,"me Carbon Abatement protected areas. Furthermore, we have taken precautions to ensure that cultivation over an area of 63 Acres of land under Sukinda Tehesil, for Project Life time of Carbon abatement potential of our pl",Description,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 28",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,water_discharge,303.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 57",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,waste_generated,306.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 57",FY 2022-23,HIGH,Tier 1,PDF_Extraction
Jindal Stainless Limited,Unknown,air_emissions_nox,305.0,UNKNOWN,"Jindal Stainless Limited_2023_Click here for FY23 ESG Report.pdf, page 57",FY 2022-23,HIGH,Tier 1,PDF_Extraction
JYOTHY LABS LIMITED,Unknown,biodiversity_actions,"natural, social and biodiversity asset ecosystem as an integral element of its business. The following guiding principles drive the Company’s sustainability efforts:  Integrating sustainability parameters into business ",Description,"JYOTHY LABS LIMITED_2024_report.pdf, page 2",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Kajaria Ceramics Limited,Unknown,air_emissions_pm,6.0,UNKNOWN,"Kajaria Ceramics Limited_2024_CSR Project 2024-25.pdf, page 1",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
MANKIND PHARMA LIMITED,Unknown,biodiversity_actions,cessing and 30% for Conservation plan for 2 nos Plastic Neutral by FY'24 landfilling by 2027 (Base of Schedule-1 species in year FY'21) Sotanala area Reduce ground water Carbon neutral by 2030 100% Renewable Power intens,Description,"MANKIND PHARMA LIMITED_2024_Download 2023 ESG Report.pdf, page 1",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Metro Brands Limited,Unknown,biodiversity_actions,"fare, agroforestry, conservation of natural resources and maintaining quality of soil, air and water including contribution to the Clean Ganga Fund set-up by the Central Government for rejuvenation of river Ganga; v. Pro",Description,"Metro Brands Limited_2024_description.pdf, page 6",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
