Company_Name,Sector,Revenue_INR,Revenue_Million_EUR,Exiobase_Sector,Factor_Used,Scope3_Biodiversity_MSA,Scope3_Intensity,Scope3_per_Billion_INR,Scope3_Impact_Rank,Scope3_Intensity_Rank
Kwality,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,351,139.0
Birla Corporation,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,352,139.0
K.P.R. MILL LIMITED,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,353,139.0
Bharat Heavy Electricals Limited (BHEL),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,354,139.0
Larsen  Toubro Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,355,139.0
KPR Mill,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,356,139.0
Haldiram,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,357,139.0
Bangalore International Airport Ltd (BIAL),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,358,139.0
Mahindra Holidays & Resorts India Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,359,139.0
Ion Exchange (India) Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,360,139.0
Data Patterns (India) Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,361,139.0
Delhi International Airport Ltd (DIAL),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,362,139.0
Coca-Cola India,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,363,139.0
Coal India Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,364,139.0
Go First (GoAir),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,365,139.0
Emami Paper Mills,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,366,139.0
Garden Reach Shipbuilders & Engineers Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,367,139.0
GVK Mumbai Airport,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,368,139.0
Century Pulp and Paper,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,369,139.0
"GMR Airports (Delhi, Hyderabad)",Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,370,139.0
Cochin International Airport,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,371,139.0
Seshasayee Paper and Boards,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,372,139.0
Mother Dairy,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,373,139.0
Siyaram Silk Mills,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,374,139.0
Tayo Rolls,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,375,139.0
Nestle India,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,376,139.0
Shreyans Industries (Paper),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,377,139.0
Vesuvius India Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,378,139.0
Signatureglobal (India) Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,379,139.0
Dabur India,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,380,139.0
Neyveli Lignite Corporation,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,381,139.0
IndiGo (InterGlobe Aviation),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,382,139.0
SpiceJet,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,383,139.0
Parle Products,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,384,139.0
Rama Paper Mills,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,385,139.0
Tamil Nadu Newsprint and Papers (TNPL),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,386,139.0
Sanghi Industries,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,387,139.0
Andhra Pradesh Paper Mills,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,388,139.0
Marico,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,389,139.0
Damodar Valley Corporation,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,390,139.0
Hindustan Paper Corporation,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,391,139.0
Monnet Ispat,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,392,139.0
Raymond,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,393,139.0
West Coast Paper Mills,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,394,139.0
Hindustan Copper,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,395,139.0
Mukand,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,396,139.0
S Kumars Nationwide,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,397,139.0
Trident Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,398,139.0
Welspun India,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,399,139.0
CCL Products (India) Limited,Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,400,139.0
ITC Limited (Paperboards Division),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,401,139.0
Vistara (TATA SIA Airlines),Other Business Services,30277663230.0,336.4184803333333,Other business activities,0.05,16.820924016666666,0.05,0.5555555555555555,402,139.0
GALAXY SURFACTANTS LIMITED,Other Business Services,30012701499.09051,333.47446110100566,Other business activities,0.05,16.673723055050285,0.0499999998500634,0.5555555370448748,403,391.0
Air Asia India,Other Business Services,30000000000.0,333.3333333333333,Other business activities,0.05,16.666666666666668,0.05,0.5555555555555556,404,139.0
Aegis Logistics Limited,Other Business Services,29767790765.536674,330.75323072818526,Other business activities,0.05,16.537661536409264,0.0499999998488299,0.5555555368925805,405,392.0
Kirloskar Brothers Limited,Other Business Services,29013841331.08272,322.37601478980804,Other business activities,0.05,16.118800739490403,0.0499999998449016,0.5555555364076072,406,393.0
SJVN Limited,Other Business Services,28972972707.15515,321.92191896839057,Other business activities,0.05,16.096095948419528,0.0499999998446828,0.5555555363805975,407,394.0
RHI Magnesita India Ltd,Other Business Services,28918554153.71944,321.31726837466044,Other business activities,0.05,16.065863418733024,0.0499999998443905,0.5555555363445144,408,395.0
JYOTHY LABS LIMITED,Other Business Services,28439200119.53438,315.9911124392709,Other business activities,0.05,15.799555621963547,0.0499999998417677,0.5555555360207046,409,396.0
BANK OF MAHARASHTRA,Financial Services,284006628819.50244,3155.6292091055825,"Financial intermediation, except insurance and pension funding",0.005,15.778146045527912,0.0049999999984155,0.0555555553599419,410,587.0
ICICI Lombard General Insurance Company Limited,Financial Services,282656866197.1831,3140.631846635368,"Financial intermediation, except insurance and pension funding",0.005,15.70315923317684,0.0049999999984079,0.0555555553590078,411,588.0
LIC Housing Finance Limited,Financial Services,280439055793.9914,3115.9895088221265,"Financial intermediation, except insurance and pension funding",0.005,15.579947544110633,0.0049999999983953,0.0555555553574535,412,589.0
Carborundum Universal Limited,Other Business Services,27862745098.03921,309.5860566448801,Other business activities,0.05,15.479302832244006,0.049999999838494,0.5555555356165461,413,397.0
Relaxo Footwears Limited,Other Business Services,27761425701.7616,308.4602855751289,Other business activities,0.05,15.423014278756447,0.0499999998379045,0.5555555355437759,414,398.0
INDIAN RAILWAY FINANCE CORPORATION LIMITED,Financial Services,275071428571.4286,3056.3492063492067,"Financial intermediation, except insurance and pension funding",0.005,15.281746031746032,0.004999999998364,0.0555555553535878,415,590.0
Grindwell Norton Limited,Other Business Services,27373643021.84991,304.1515891316657,Other business activities,0.05,15.207579456583284,0.0499999998356082,0.5555555352602833,416,399.0
Zydus Wellness Limited,Other Business Services,27088984963.78212,300.98872181980136,Other business activities,0.05,15.049436090990069,0.0499999998338808,0.5555555350470155,417,400.0
IndusInd Bank Limited,Financial Services,267218794584.3645,2969.09771760405,"Financial intermediation, except insurance and pension funding",0.005,14.84548858802025,0.0049999999983159,0.0555555553476526,418,591.0
Birlasoft Limited,Other Business Services,26578495982.666782,295.31662202963093,Other business activities,0.05,14.765831101481549,0.0499999998306901,0.5555555346531111,419,401.0
Schneider Electric Infrastructure Limited,Other Business Services,26366369780.809803,292.95966423122,Other business activities,0.05,14.647983211561002,0.049999999829328,0.5555555344849441,420,402.0
Cholamandalam Investment and Finance Company Limited,Financial Services,260518507807.9815,2894.65008675535,"Financial intermediation, except insurance and pension funding",0.005,14.47325043377675,0.0049999999982726,0.0555555553423056,421,592.0
KPIT Technologies Limited,Other Business Services,25640367334.847435,284.8929703871937,Other business activities,0.05,14.244648519359686,0.0499999998244954,0.5555555338883333,422,403.0
Ion Exchange India Limited,Other Business Services,25400338447.65343,282.2259827517048,Other business activities,0.05,14.111299137585242,0.049999999822837,0.5555555336835819,423,404.0
Deepak Nitrite Limited,Other Business Services,25264722896.150352,280.7191432905595,Other business activities,0.05,14.035957164527977,0.049999999821886,0.5555555335661779,424,405.0
Angel One Limited,Other Business Services,25000000000.0,277.77777777777777,Other business activities,0.05,13.88888888888889,0.05,0.5555555555555556,425,139.0
Signatureglobal India Limited,Other Business Services,24980154658.9082,277.5572739878689,Other business activities,0.05,13.877863699393444,0.049999999819857,0.5555555333156799,426,406.0
Bandhan Bank Limited,Financial Services,249121131066.1062,2768.01256740118,"Financial intermediation, except insurance and pension funding",0.005,13.8400628370059,0.0049999999981936,0.0555555553325493,427,593.0
Linde India Limited,Other Business Services,24854486962.411102,276.16096624901223,Other business activities,0.05,13.808048312450612,0.0499999998189461,0.555555533203232,428,407.0
eClerx Services Limited,Other Business Services,24843628045.993984,276.0403116221554,Other business activities,0.05,13.80201558110777,0.049999999818867,0.5555555331934621,429,408.0
Metro Brands Limited,Other Business Services,24495883357.906807,272.17648175452007,Other business activities,0.05,13.608824087726004,0.0499999998162956,0.5555555328760088,430,409.0
SAPPHIRE FOODS INDIA LIMITED,Other Business Services,24467741935.483868,271.8637992831541,Other business activities,0.05,13.593189964157704,0.0499999998160843,0.555555532849924,431,410.0
GRAPHITE INDIA LIMITED,Other Business Services,24200028250.958626,268.8892027884292,Other business activities,0.05,13.44446013942146,0.0499999998140498,0.5555555325987422,432,411.0
Cyient Limited,Other Business Services,24136194217.789867,268.1799357532208,Other business activities,0.05,13.40899678766104,0.049999999813558,0.5555555325380274,433,412.0
Capri Global Capital Limited,Other Business Services,24101510824.50484,267.79456471672046,Other business activities,0.05,13.389728235836024,0.0499999998132897,0.5555555325049039,434,413.0
Chemplast Sanmar Limited,Other Business Services,24087398055.336025,267.6377561704003,Other business activities,0.05,13.381887808520014,0.0499999998131803,0.5555555324913984,435,414.0
Procter & Gamble Health Limited,Healthcare,23961484697.0,266.23871885555553,Other business activities,0.05,13.311935942777778,0.05,0.5555555555555556,436,139.0
Aavas Financiers Limited,Other Business Services,23582769864.42423,262.0307762713803,Other business activities,0.05,13.101538813569016,0.0499999998091827,0.5555555319978677,437,415.0
Navin Fluorine International Limited,Other Business Services,23493791302.07997,261.04212557866634,Other business activities,0.05,13.052106278933318,0.04999999980846,0.5555555319086471,438,416.0
Nippon Life India Asset Management Limited,Other Business Services,23483175709.30812,260.924174547868,Other business activities,0.05,13.0462087273934,0.0499999998083734,0.5555555318979575,439,417.0
Firstsource Solutions Limited,Other Business Services,23065820947.67114,256.2868994185682,Other business activities,0.05,12.814344970928412,0.0499999998049061,0.5555555314698951,440,418.0
Pfizer Limited,Other Business Services,22813618003.462204,253.48464448291335,Other business activities,0.05,12.674232224145667,0.0499999998027493,0.5555555312036299,441,419.0
Syrma SGS Technology Limited,Other Business Services,22777499815.55505,253.083331283945,Other business activities,0.05,12.65416656419725,0.0499999998024366,0.5555555311650151,442,420.0
Vinati Organics Limited,Other Business Services,22480995026.91924,249.788833632436,Other business activities,0.05,12.4894416816218,0.0499999997998309,0.5555555308433251,443,421.0
Gillette India Limited,Other Business Services,22348076472.3608,248.3119608040089,Other business activities,0.05,12.415598040200448,0.0499999997986403,0.5555555306963453,444,422.0
FINE ORGANIC INDUSTRIES LIMITED,Other Business Services,22051926526.62433,245.02140585138145,Other business activities,0.05,12.251070292569072,0.0499999997959362,0.5555555303624945,445,423.0
Usha Martin Limited,Other Business Services,21710622052.569912,241.22913391744348,Other business activities,0.05,12.061456695872174,0.0499999997927281,0.555555529966444,446,424.0
VIP INDUSTRIES LIMITED,Other Business Services,21696257457.964203,241.06952731071337,Other business activities,0.05,12.05347636553567,0.0499999997925909,0.555555529949502,447,425.0
HEG Limited,Other Business Services,21527084093.08324,239.18982325648045,Other business activities,0.05,11.959491162824024,0.049999999790961,0.5555555297482736,448,426.0
Elgi Equipments Limited,Other Business Services,20809069827.36408,231.211886970712,Other business activities,0.05,11.5605943485356,0.0499999997837481,0.5555555288577968,449,427.0
Thomas Cook  India  Limited,Other Business Services,20737053965.08184,230.4117107231316,Other business activities,0.05,11.52058553615658,0.0499999997829971,0.5555555287650804,450,428.0
HINDUSTAN COPPER LIMITED,Other Business Services,20709682397.604862,230.1075821956096,Other business activities,0.05,11.50537910978048,0.0499999997827103,0.555555528729672,451,429.0
Redtape Limited,Other Business Services,20637440918.55428,229.30489909504757,Other business activities,0.05,11.46524495475238,0.0499999997819497,0.5555555286357678,452,430.0
Ballarpur Industries (BILT),Other Business Services,20000000000.0,222.22222222222223,Other business activities,0.05,11.111111111111112,0.05,0.5555555555555556,453,139.0
Sandur Manganese  Iron Ores Limited,Other Business Services,19385379764.28868,215.39310849209645,Other business activities,0.05,10.769655424604824,0.0499999997678663,0.555555526897075,454,431.0
Voltamp Transformers Limited,Other Business Services,19341818181.81818,214.90909090909088,Other business activities,0.05,10.745454545454544,0.0499999997673434,0.5555555268325305,455,432.0
Caplin Point Laboratories Limited,Other Business Services,19212272050.166176,213.46968944629083,Other business activities,0.05,10.67348447231454,0.0499999997657747,0.5555555266388544,456,433.0
Kaynes Technology India Limited,Other Business Services,19154021851.7472,212.82246501941333,Other business activities,0.05,10.641123250970669,0.0499999997650624,0.5555555265509146,457,434.0
TVS Supply Chain Solutions Limited,Other Business Services,18706250000.0,207.84722222222223,Other business activities,0.05,10.392361111111112,0.0499999997594386,0.55555552585663,458,435.0
Honasa Consumer Limited,Other Business Services,18659908536.58536,207.33231707317069,Other business activities,0.05,10.366615853658535,0.0499999997588412,0.5555555257828734,459,436.0
SBI Cards and Payment Services Limited,Financial Services,186504918032.7869,2072.2768670309656,"Financial intermediation, except insurance and pension funding",0.005,10.361384335154828,0.0049999999975871,0.0555555552576784,460,594.0
Punjab & Sind Bank,Financial Services,185899078915.0,2065.545321277778,"Financial intermediation, except insurance and pension funding",0.005,10.32772660638889,0.005,0.0555555555555555,461,560.0
LT Finance Limited,Financial Services,185899078915.0,2065.545321277778,"Financial intermediation, except insurance and pension funding",0.005,10.32772660638889,0.005,0.0555555555555555,462,560.0
AU Small Finance Bank Limited,Financial Services,185899078914.6129,2065.545321273477,"Financial intermediation, except insurance and pension funding",0.005,10.327726606367383,0.0049999999975793,0.0555555552567076,463,595.0
Triveni Turbine Limited,Other Business Services,17928673944.57592,199.2074882730658,Other business activities,0.05,9.960374413653293,0.0499999997490054,0.5555555245685722,464,437.0
Safari Industries India Limited,Other Business Services,17715679015.49774,196.8408779499749,Other business activities,0.05,9.842043897498746,0.0499999997459877,0.5555555241960167,465,438.0
Olectra Greentech Limited,Other Business Services,17630249794.12572,195.89166437917467,Other business activities,0.05,9.794583218958737,0.0499999997447568,0.5555555240440608,466,439.0
KPI GREEN ENERGY LIMITED,Other Business Services,17354663249.099743,192.8295916566638,Other business activities,0.05,9.641479582833192,0.0499999997407037,0.5555555235436683,467,440.0
CCL Products India Limited,Other Business Services,17179971000.960392,190.88856667733768,Other business activities,0.05,9.544428333866884,0.049999999738067,0.5555555232181596,468,441.0
MUTHOOT FINANCE LIMITED,Financial Services,170990887558.09796,1899.8987506455328,"Financial intermediation, except insurance and pension funding",0.005,9.499493753227664,0.0049999999973682,0.0555555552306519,469,596.0
Star Health and Allied Insurance Company Limited,Financial Services,167813190436.93323,1864.5910048548135,"Financial intermediation, except insurance and pension funding",0.005,9.32295502427407,0.0049999999973184,0.0555555552244996,470,597.0
Eris Lifesciences Limited,Other Business Services,16636019816.336391,184.8446646259599,Other business activities,0.05,9.242233231297996,0.0499999997295026,0.5555555221608176,471,442.0
Aditya Birla Sun Life AMC Limited,Other Business Services,16591299165.67342,184.34776850748244,Other business activities,0.05,9.217388425374123,0.0499999997287735,0.5555555220708046,472,443.0
INTELLECT DESIGN ARENA LIMITED,Other Business Services,16280999583.452332,180.89999537169257,Other business activities,0.05,9.04499976858463,0.0499999997236042,0.5555555214326187,473,444.0
JYOTI CNC AUTOMATION LIMITED,Other Business Services,16150324437.915216,179.44804931016907,Other business activities,0.05,8.972402465508454,0.0499999997213678,0.555555521156524,474,445.0
NAVA LIMITED,Other Business Services,16120306810.471891,179.11452011635436,Other business activities,0.05,8.955726005817718,0.0499999997208489,0.5555555210924695,475,446.0
Mahindra  Mahindra Financial Services Limited,Financial Services,160739576868.82935,1785.9952985425482,"Financial intermediation, except insurance and pension funding",0.005,8.929976492712742,0.0049999999972004,0.0555555552099309,476,598.0
POLY MEDICURE LIMITED,Other Business Services,16018041310.541311,177.97823678379234,Other business activities,0.05,8.898911839189617,0.0499999997190667,0.5555555208724435,477,447.0
Bajaj Holdings  Investment Limited,Other Business Services,16002548647.05497,177.80609607838855,Other business activities,0.05,8.890304803919427,0.0499999997187948,0.5555555208388655,478,448.0
Waaree Renewable Technologies Limited,Other Business Services,15975145828.04971,177.50162031166343,Other business activities,0.05,8.875081015583172,0.0499999997183124,0.5555555207793146,479,449.0
Campus Activewear Limited,Other Business Services,15929382991.83485,176.99314435372057,Other business activities,0.05,8.849657217686028,0.0499999997175031,0.5555555206794074,480,450.0
Happiest Minds Technologies Limited,Other Business Services,14813692115.143929,164.59657905715477,Other business activities,0.05,8.229828952857739,0.0499999996962269,0.5555555180527162,481,451.0
Neuland Laboratories Limited,Other Business Services,14759999691.991392,163.99999657768214,Other business activities,0.05,8.199999828884108,0.0499999996951219,0.5555555179162921,482,452.0
UTI Asset Management Company Limited,Other Business Services,14492334352.701324,161.02593725223693,Other business activities,0.05,8.051296862611848,0.049999999689491,0.555555517221116,483,453.0
Axis Bank Limited,Financial Services,144612489269.6344,1606.805436329271,"Financial intermediation, except insurance and pension funding",0.005,8.034027181646355,0.0049999999968882,0.0555555551713871,484,599.0
Anupam Rasayan India Limited,Other Business Services,14369742026.988518,159.6638002998724,Other business activities,0.05,7.983190014993621,0.0499999996868419,0.555555516894074,485,454.0
Computer Age Management Services Limited,Other Business Services,14224932963.476652,158.05481070529615,Other business activities,0.05,7.902740535264808,0.049999999683654,0.5555555165005023,486,455.0
Happy Forgings Limited,Other Business Services,14088943513.594864,156.5438168177207,Other business activities,0.05,7.827190840886036,0.0499999996806006,0.5555555161235347,487,456.0
Wockhardt Limited,Other Business Services,14023025305.33594,155.81139228151045,Other business activities,0.05,7.790569614075522,0.0499999996790992,0.5555555159381761,488,457.0
Vedant Fashions Limited,Other Business Services,13863504092.149136,154.0389343572126,Other business activities,0.05,7.701946717860631,0.0499999996754067,0.5555555154823164,489,458.0
Krishna Institute of Medical Sciences Limited,Other Business Services,13840737171.76584,153.785968575176,Other business activities,0.05,7.689298428758801,0.0499999996748728,0.5555555154163991,490,459.0
Newgen Software Technologies Limited,Other Business Services,13544181908.05734,150.490910089526,Other business activities,0.05,7.5245455044763006,0.049999999667754,0.5555555145375363,491,460.0
Tata Teleservices Maharashtra Limited,Other Business Services,13080316536.292522,145.33685040325025,Other business activities,0.05,7.266842520162513,0.0499999996559716,0.5555555130829203,492,461.0
Punjab  Sind Bank,Financial Services,130487145182.98294,1449.8571686998105,"Financial intermediation, except insurance and pension funding",0.005,7.249285843499052,0.0049999999965513,0.0555555551298005,493,600.0
INOX India Limited,Other Business Services,12963020079.684437,144.03355644093818,Other business activities,0.05,7.20167782204691,0.0499999996528586,0.5555555126986049,494,462.0
Lemon Tree Hotels Limited,Hotels & Tourism,12860804048.699978,142.8978227633331,Other business activities,0.05,7.144891138166655,0.0499999996500996,0.5555555123579834,495,463.0
Anant Raj Limited,Other Business Services,12285971345.63935,136.5107927293261,Other business activities,0.05,6.825539636466306,0.0499999996337286,0.5555555103368672,496,464.0
Concord Biotech Limited,Other Business Services,12000874441.278046,133.34304934753385,Other business activities,0.05,6.667152467376693,0.0499999996250273,0.5555555092626366,497,465.0
NETWEB TECHNOLOGIES INDIA LIMITED,Other Business Services,11490580919.15668,127.6731213239631,Other business activities,0.05,6.383656066198156,0.0499999996083749,0.555555507206781,498,466.0
Just Dial Limited,Other Business Services,11419220060.268677,126.88022289187418,Other business activities,0.05,6.3440111445937095,0.0499999996059275,0.5555555069046404,499,467.0
VALOR ESTATE LIMITED,Other Business Services,11330779993.734991,125.89755548594437,Other business activities,0.05,6.294877774297218,0.0499999996028517,0.5555555065249058,500,468.0
Cello World Limited,Other Business Services,11127343750.0,123.63715277777776,Other business activities,0.05,6.181857638888889,0.0499999995955908,0.5555555056285004,501,469.0
Gujarat State Petronet Limited,Other Business Services,11107813639.192677,123.42015154658527,Other business activities,0.05,6.171007577329265,0.0499999995948797,0.5555555055407171,502,470.0
Indegene Limited,Other Business Services,10935000000.0,121.5,Other business activities,0.05,6.075,0.0499999995884773,0.5555555047502968,503,471.0
Mishra Dhatu Nigam Limited,Other Business Services,10741014802.745632,119.34460891939592,Other business activities,0.05,5.967230445969796,0.0499999995810451,0.5555555038327423,504,472.0
Jupiter Life Line Hospitals Limited,Healthcare,10599884261.529709,117.77649179477454,Other business activities,0.05,5.888824589738728,0.049999999575467,0.5555555031440869,505,473.0
KFin Technologies Limited,Other Business Services,10554681599.166555,117.2742399907395,Other business activities,0.05,5.863711999536975,0.0499999995736489,0.5555555029196236,506,474.0
Go Digit General Insurance Limited,Financial Services,102855564516.12904,1142.8396057347672,"Financial intermediation, except insurance and pension funding",0.005,5.714198028673836,0.0049999999956249,0.0555555550154238,507,601.0
RBL Bank Limited,Financial Services,102698105081.826,1141.0900564647334,"Financial intermediation, except insurance and pension funding",0.005,5.705450282323667,0.0049999999956182,0.0555555550145956,508,602.0
SAREGAMA India Limited,Other Business Services,10092127865.907295,112.1347540656366,Other business activities,0.05,5.606737703281831,0.0499999995541079,0.5555555005071547,509,475.0
Akasa Air,Other Business Services,10000000000.0,111.11111111111111,Other business activities,0.05,5.555555555555556,0.05,0.5555555555555556,510,139.0
Gujarat Pipavav Port Limited,Other Business Services,9876749688.187113,109.74166320207902,Other business activities,0.05,5.487083160103952,0.0499999995443845,0.5555554993067372,511,476.0
Procter  Gamble Health Limited,Other Business Services,9341706924.31562,103.7967436035069,Other business activities,0.05,5.189837180175346,0.0499999995182893,0.5555554960851077,512,477.0
Zen Technologies Limited,Other Business Services,9305682096.497671,103.396467738863,Other business activities,0.05,5.169823386943151,0.0499999995164244,0.5555554958548813,513,478.0
Clean Science and Technology Limited,Other Business Services,9223146191.187452,102.47940212430504,Other business activities,0.05,5.123970106215252,0.049999999512097,0.5555554953206333,514,479.0
Anand Rathi Wealth Limited,Other Business Services,9051129317.980513,100.5681035331168,Other business activities,0.05,5.028405176655841,0.0499999995028244,0.5555554941758677,515,480.0
TEGA INDUSTRIES LIMITED,Other Business Services,8926470588.235294,99.18300653594773,Other business activities,0.05,4.959150326797386,0.0499999994958813,0.5555554933186965,516,481.0
Route Mobile Limited,Other Business Services,8320733944.954128,92.4525993883792,Other business activities,0.05,4.62262996941896,0.0499999994591823,0.5555554887879492,517,482.0
Tata Investment Corporation Limited,Other Business Services,8084000000.0,89.82222222222222,Other business activities,0.05,4.491111111111112,0.0499999994433448,0.5555554868327097,518,483.0
Ujjivan Small Finance Bank Limited,Financial Services,72004944894.17732,800.0549432686369,"Financial intermediation, except insurance and pension funding",0.005,4.000274716343184,0.0049999999937504,0.0555555547840036,519,603.0
Data Patterns India Limited,Other Business Services,7083478260.869564,78.70531400966182,Other business activities,0.05,3.9352657004830913,0.0499999993647189,0.5555554771257988,520,484.0
MAX HEALTHCARE INSTITUTE LIMITED,Healthcare,7027999897.351673,78.08888774835192,Other business activities,0.05,3.904444387417597,0.049999999359704,0.5555554765066818,521,485.0
Manappuram Finance Limited,Financial Services,69063079096.04521,767.3675455116135,"Financial intermediation, except insurance and pension funding",0.005,3.836837727558067,0.0049999999934842,0.0555555547511379,522,604.0
IFCI Limited,Other Business Services,6799711991.621574,75.55235546246193,Other business activities,0.05,3.777617773123097,0.0499999993382072,0.5555554738527607,523,486.0
Ipca Laboratories Limited,Other Business Services,6749209856.738395,74.99122063042661,Other business activities,0.05,3.749561031521331,0.0499999993332553,0.5555554732414055,524,487.0
CITY UNION BANK LIMITED,Financial Services,67322320426.48708,748.0257825165231,"Financial intermediation, except insurance and pension funding",0.005,3.740128912582616,0.0049999999933157,0.055555554730338,525,605.0
SUNDARAM FINANCE LIMITED,Financial Services,65202602708.63282,724.4733634292536,"Financial intermediation, except insurance and pension funding",0.005,3.622366817146268,0.0049999999930984,0.0555555547035105,526,606.0
Tamilnad Mercantile Bank Limited,Financial Services,61418657026.94268,682.4295225215853,"Financial intermediation, except insurance and pension funding",0.005,3.412147612607926,0.0049999999926732,0.0555555546510168,527,607.0
TBO Tek Limited,Other Business Services,5759422670.73457,63.993585230384106,Other business activities,0.05,3.1996792615192056,0.0499999992186717,0.5555554590952867,528,488.0
Keystone Realtors Limited,Other Business Services,5506364637.015513,61.181829300172375,Other business activities,0.05,3.0590914650086187,0.0499999991827639,0.5555554546622273,529,489.0
