Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method
Electrosteel Castings,Steel & Iron,biodiversity_actions,Installed ponds for rainwater harvesting and process water reuse.,,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Uttam Galva Steels,Steel & Iron,biodiversity_actions,Now part of AM/NS Khopoli; follows group decarbonization roadmap.,,https://www.amns.in/,FY 2023-24,MEDIUM,1,web_search
Bhushan Steel (Tata Steel BSL),Steel & Iron,ghg_scope1,3.1,tCO2/tcs (intensity),https://www.tatasteel.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Bhushan Steel (Tata Steel BSL),Steel & Iron,waste_generated,2993,tonnes (plastic),https://www.tatasteel.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Bhushan Steel (Tata Steel BSL),Steel & Iron,biodiversity_actions,Merged with Tata Steel; follows BMP (Biodiversity Management Plan) for all sites.,,https://www.tatasteel.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,ghg_scope1,2.23,tCO2/tcs (intensity),https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,renewable_energy_pct,26,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,water_recycling_pct,14,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,waste_recycled_pct,90,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,biodiversity_actions,Achieved Zero Liquid Discharge; harvested 350 million litres of rainwater.,,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,ghg_scope1,184278,tCO2e,https://www.kioclltd.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,ghg_scope2,89237,tCO2e,https://www.kioclltd.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,water_recycling_pct,100,%,https://www.kioclltd.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,biodiversity_actions,Implemented Zero Liquid Discharge mechanism; 100% sewage treated using MBR technology.,,https://www.kioclltd.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,ghg_scope1,1.89,tCO2/tcs (intensity),https://www.vizagsteel.com/,FY 2022-23,HIGH,1,web_search
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,ghg_scope2,0.14,tCO2/tcs (intensity),https://www.vizagsteel.com/,FY 2022-23,HIGH,1,web_search
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,waste_recycled_pct,33.5,% (fuel utilization),https://www.vizagsteel.com/,FY 2022-23,HIGH,1,web_search
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,biodiversity_actions,"Miyawaki method plantation covering 3 acres; 13,500 saplings planted.",,https://www.vizagsteel.com/,FY 2022-23,HIGH,1,web_search
Mrs. Bectors Food Specialities,FMCG,ghg_scope1,17229.55,tCO2e,https://www.bectorfoods.com/investors/,FY 2023-24,HIGH,1,web_search
Mrs. Bectors Food Specialities,FMCG,ghg_scope2,22092.36,tCO2e,https://www.bectorfoods.com/investors/,FY 2023-24,HIGH,1,web_search
Mrs. Bectors Food Specialities,FMCG,renewable_energy_pct,9,%,https://www.bectorfoods.com/investors/,FY 2023-24,HIGH,1,web_search
Mrs. Bectors Food Specialities,FMCG,biodiversity_actions,Aims to reduce carbon footprint by 30% by 2025; uses PNG/CNG in 50% of plant locations.,,https://www.bectorfoods.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,ghg_scope1,24660.1,tCO2e,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,ghg_scope2,13592.99,tCO2e,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,energy_consumption,482170.85,GJ,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,renewable_energy_pct,1.6,%,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,water_withdrawal,187008.3,KL,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,water_recycling_pct,100,%,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,biodiversity_actions,All plants are Zero Liquid Discharge facilities; treated water reused for plantation.,,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,ghg_scope1,88224.2,tCO2e,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,ghg_scope2,352883.17,tCO2e,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,energy_consumption,1801368,GJ,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,water_withdrawal,7275000,KL,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,waste_recycled_pct,100,%,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Varun Beverages (PepsiCo franchise),FMCG,biodiversity_actions,Achieved net positive water balance; recycling 100% of PET waste.,,https://www.varunbeverages.com/sustainability-report/,CY 2024,HIGH,1,web_search
Heritage Foods,FMCG,ghg_scope1,5766,tCO2e,https://www.heritagefoods.in/investors/,FY 2023-24,HIGH,1,web_search
Heritage Foods,FMCG,ghg_scope2,33461,tCO2e,https://www.heritagefoods.in/investors/,FY 2023-24,HIGH,1,web_search
Heritage Foods,FMCG,water_withdrawal,919643.07,KL,https://www.heritagefoods.in/investors/,FY 2023-24,HIGH,1,web_search
Heritage Foods,FMCG,water_discharge,790232.55,KL,https://www.heritagefoods.in/investors/,FY 2023-24,HIGH,1,web_search
Heritage Foods,FMCG,biodiversity_actions,Captive renewable energy generation (11.70 MW); zero liquid discharge program implemented.,,https://www.heritagefoods.in/investors/,FY 2023-24,HIGH,1,web_search
Amul (GCMMF),FMCG (Dairy),energy_consumption,80014,MWh (est),https://www.amul.com/,FY 2023-24,MEDIUM,1,web_search
Amul (GCMMF),FMCG (Dairy),renewable_energy_pct,7,%,https://www.amul.com/,FY 2023-24,MEDIUM,1,web_search
Amul (GCMMF),FMCG (Dairy),biodiversity_actions,Eliminated 36 MT of plastic waste; sourcing 5601 MWh power from solar/wind.,,https://www.amul.com/,FY 2023-24,MEDIUM,1,web_search
MOIL (Manganese Ore India),Mining,biodiversity_actions,"Total Scope 1 and 2 emissions for FY24: 51,168.91 tCO2e; focus on air emission reduction.",,https://www.moil.nic.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,ghg_scope1,282820,tCO2e,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,ghg_scope2,746820,tCO2e,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,energy_consumption,12928000,GJ,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,water_recycling_pct,36,%,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,waste_generated,2083,tonnes,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,waste_recycled_pct,100,%,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Vardhman Textiles,Textiles,biodiversity_actions,GreenWeave initiative targets 42% emission reduction by 2030; 100% plastic waste recycled.,,https://www.vardhman.com/investors/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,ghg_scope1,409576.4,tCO2e,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,ghg_scope2,2112,tCO2e,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,energy_consumption,34446.9,TJ,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,renewable_energy_pct,90,%,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,water_discharge,0,KL,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,water_recycling_pct,100,%,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,waste_recycled_pct,99,%,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Himadri Speciality Chemical Limited,Chemicals,biodiversity_actions,Achieved Zero Liquid Discharge (ZLD) at 8 facilities; achieved Platinum EcoVadis rating.,,https://www.himadri.com/sustainability-report-2023-24/,FY 2023-24,HIGH,1,web_search
Archean Chemical Industries Limited,Chemicals,energy_consumption,935.43,TJ,https://www.archeanchemicals.com/investors/,FY 2024-25,MEDIUM,1,web_search
Archean Chemical Industries Limited,Chemicals,water_withdrawal,7073505,KL,https://www.archeanchemicals.com/investors/,FY 2024-25,MEDIUM,1,web_search
Archean Chemical Industries Limited,Chemicals,biodiversity_actions,"Harvested 5,182,527 KL of rainwater; commissioned hybrid renewable energy solution (9963.52 MWh).",,https://www.archeanchemicals.com/investors/,FY 2024-25,MEDIUM,1,web_search
Air India,Aviation,ghg_scope1,2800000,tCO2e,https://www.mongabay.com/india/,CY 2023,MEDIUM,1,web_search
Air India,Aviation,waste_recycled_pct,80,% (single-use plastic reduction),https://www.airindia.com/newsroom/,CY 2023,MEDIUM,1,web_search
Air India,Aviation,biodiversity_actions,"Deployment of SITA OptiFlight to cut 35,000 tons of CO2 annually; MoU for Sustainable Aviation Fuel (SAF).",,https://www.airindia.com/newsroom/,CY 2023,MEDIUM,1,web_search
Amara Raja Energy & Mobility Limited,Power,renewable_energy_pct,23,%,https://www.amararajaeandm.com/,FY 2023-24,HIGH,1,web_search
Amara Raja Energy & Mobility Limited,Power,waste_recycled_pct,83,% (lead recycled),https://www.amararajaeandm.com/,FY 2023-24,HIGH,1,web_search
Amara Raja Energy & Mobility Limited,Power,biodiversity_actions,Targeting net-zero by 2050; 19% absolute reduction in total GHG emissions in FY24.,,https://www.amararajaeandm.com/,FY 2023-24,HIGH,1,web_search
JINDAL STEEL & POWER LIMITED,Power/Steel,biodiversity_actions,Committed to net-zero carbon by 2047; aiming for 35% reduction in emissions by 2030.,,https://www.jindalsteel.in/sustainability/,FY 2024-25,MEDIUM,1,web_search
SARDA ENERGY & MINERALS LIMITED,Power/Steel,ghg_scope1,633640.8,tCO2e,https://www.seml.co.in/investors/,FY 2023-24,HIGH,1,web_search
SARDA ENERGY & MINERALS LIMITED,Power/Steel,ghg_scope2,16.64,tCO2e,https://www.seml.co.in/investors/,FY 2023-24,HIGH,1,web_search
SARDA ENERGY & MINERALS LIMITED,Power/Steel,energy_consumption,1157088.44,GJ (est from MWh),https://www.seml.co.in/investors/,FY 2023-24,HIGH,1,web_search
SARDA ENERGY & MINERALS LIMITED,Power/Steel,land_footprint,277.1,hectares,https://www.seml.co.in/investors/,FY 2023-24,HIGH,1,web_search
SARDA ENERGY & MINERALS LIMITED,Power/Steel,biodiversity_actions,Implementation of Zero Liquid Discharge and extensive plantation programs at coal mine sites.,,https://www.seml.co.in/investors/,FY 2023-24,HIGH,1,web_search
Tata Power,Power,ghg_scope1,41352681,tCO2e,https://www.tatapower.com/sustainability/reports/,FY 2023-24,HIGH,1,web_search
Tata Power,Power,ghg_scope2,31693,tCO2e,https://www.tatapower.com/sustainability/reports/,FY 2023-24,HIGH,1,web_search
Tata Power,Power,renewable_energy_pct,40,% (capacity),https://www.tatapower.com/sustainability/reports/,FY 2023-24,HIGH,1,web_search
Tata Power,Power,waste_recycled_pct,100,% (zero waste to landfill goal),https://www.tatapower.com/sustainability/reports/,FY 2023-24,HIGH,1,web_search
Tata Power,Power,biodiversity_actions,Net zero by 2045 goal; water neutral by 2030; 'No Net Loss' to biodiversity by 2030.,,https://www.tatapower.com/sustainability/reports/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,ghg_scope1,20349763,tCO2e,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,ghg_scope2,36661,tCO2e,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,renewable_energy_pct,13,%,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,water_withdrawal,109807753,KL,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,water_discharge,481847,KL,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,waste_generated,2164.2,tonnes,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
JSW Energy,Power,biodiversity_actions,Targets to reduce carbon emissions by 50% by 2030 (baseline 2020).,,https://www.jswenergy.in/sustainability/,FY 2023-24,HIGH,1,web_search
Gujarat State Electricity Corporation,Power,renewable_energy_pct,10.7,% (state mix),https://www.gsecl.in/,FY 2023-24,MEDIUM,1,web_search
Gujarat State Electricity Corporation,Power,biodiversity_actions,"Building 5,825 MW of solar power projects; flue gas desulfurization installation at thermal plants.",,https://www.gsecl.in/,FY 2023-24,MEDIUM,1,web_search
Torrent Power,Power,biodiversity_actions,Integrated report follows GRI standards; focus on thermal and renewable generation mix.,,https://www.torrentpower.com/,FY 2023-24,MEDIUM,1,web_search
Burnpur Cement,Cement,biodiversity_actions,Acquired by UltraTech Cement; now following UltraTech sustainability protocols.,,https://www.ultratechcement.com/,FY 2023-24,LOW,1,web_search
Prism Johnson (Cement),Cement,renewable_energy_pct,29.2,%,https://www.prismjohnson.in/sustainability/,FY 2023-24,HIGH,1,web_search
Prism Johnson (Cement),Cement,water_withdrawal,377000,KL,https://www.prismjohnson.in/sustainability/,FY 2023-24,HIGH,1,web_search
Prism Johnson (Cement),Cement,water_discharge,0,KL,https://www.prismjohnson.in/sustainability/,FY 2023-24,HIGH,1,web_search
Prism Johnson (Cement),Cement,water_recycling_pct,100,%,https://www.prismjohnson.in/sustainability/,FY 2023-24,HIGH,1,web_search
Prism Johnson (Cement),Cement,biodiversity_actions,"Planted nearly 100,000 saplings; 3.4 times water positive; ZLD status retained for all plants.",,https://www.prismjohnson.in/sustainability/,FY 2023-24,HIGH,1,web_search
Kesoram Industries (Cement Division),Cement,waste_recycled_pct,38,% (industrial waste raw material),https://www.kesocorp.com/investors/,FY 2022-23,MEDIUM,1,web_search
Kesoram Industries (Cement Division),Cement,biodiversity_actions,Achieved plastic negativity through co-processing in kilns.,,https://www.kesocorp.com/investors/,FY 2022-23,MEDIUM,1,web_search
JK Lakshmi Cement,Cement,renewable_energy_pct,35,%,https://www.jklakshmicement.com/sustainability-reports/,FY 2022-23,HIGH,1,web_search
JK Lakshmi Cement,Cement,waste_recycled_pct,70,% (plastic waste goal),https://www.jklakshmicement.com/sustainability-reports/,FY 2022-23,HIGH,1,web_search
JK Lakshmi Cement,Cement,biodiversity_actions,4X water positivity index achieved; replaced 92 million units with green electricity.,,https://www.jklakshmicement.com/sustainability-reports/,FY 2022-23,HIGH,1,web_search
Mangalam Cement,Cement,renewable_energy_pct,24,% (est from grid reduction),https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Mangalam Cement,Cement,water_withdrawal,95874,KL (approx from daily rate),https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Mangalam Cement,Cement,water_discharge,0,KL,https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Mangalam Cement,Cement,water_recycling_pct,100,%,https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Mangalam Cement,Cement,waste_generated,12.6,tonnes (batteries),https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Mangalam Cement,Cement,biodiversity_actions,"Planted 132,727 trees as of March 2024; all used oil and batteries sold to authorized recyclers.",,https://www.mangalamcement.com/,FY 2023-24,HIGH,1,web_search
Nuvoco Vistas Corp (Nirma Cement),Cement,waste_recycled_pct,15,% (raw materials recycled),https://nuvoco.com/,FY 2023-24,MEDIUM,1,web_search
Nuvoco Vistas Corp (Nirma Cement),Cement,biodiversity_actions,Achieved 20% reduction in specific CO2 emissions vs 2021; goal 40% reduction by 2030.,,https://nuvoco.com/,FY 2023-24,MEDIUM,1,web_search
Cement Corporation of India,Cement,biodiversity_actions,Installed Pulse Jet Bag House (PJBH) to reduce suspended particles and dust pollution.,,https://heavyindustries.gov.in/,FY 2023-24,MEDIUM,1,web_search
Sanghi Industries,Cement,renewable_energy_pct,35,% (target 2024),https://www.sanghicement.com/,FY 2023-24,HIGH,1,web_search
Sanghi Industries,Cement,water_discharge,0,KL,https://www.sanghicement.com/,FY 2023-24,HIGH,1,web_search
Sanghi Industries,Cement,water_recycling_pct,100,%,https://www.sanghicement.com/,FY 2023-24,HIGH,1,web_search
Sanghi Industries,Cement,biodiversity_actions,Implemented mechanism for Zero Liquid Discharge; uses 'Root Zone Treatment technology' for STP.,,https://www.sanghicement.com/,FY 2023-24,HIGH,1,web_search
Techno Electric & Engineering Company Limited,IT Services,ghg_scope1,1996,tCO2e,https://www.techno.co.in/investors/annual-reports/,FY 2023-24,HIGH,1,web_search
Techno Electric & Engineering Company Limited,IT Services,renewable_energy_pct,100,% (for data center assets),https://www.techno.co.in/sustainability/,FY 2023-24,HIGH,1,web_search
Techno Electric & Engineering Company Limited,IT Services,water_recycling_pct,75,% (reduction via adiabatic cooling),https://www.techno.co.in/sustainability/,FY 2023-24,HIGH,1,web_search
Techno Electric & Engineering Company Limited,IT Services,biodiversity_actions,Chennai Data Center aims for LEED Platinum with over 25% green cover; implemented Flue Gas Desulphurization projects.,,https://www.techno.co.in/sustainability/,FY 2023-24,HIGH,1,web_search
Dixon Technologies (India) Limited,IT Services,renewable_energy_pct,60,% (units with solar panels),https://dixoninfo.com/sustainability.php,FY 2023-24,MEDIUM,1,web_search
Dixon Technologies (India) Limited,IT Services,waste_recycled_pct,100,% (e-waste recycling target 2032),https://dixoninfo.com/sustainability.php,FY 2023-24,MEDIUM,1,web_search
Dixon Technologies (India) Limited,IT Services,biodiversity_actions,Commitment not to set up plants in World Heritage areas or IUCN category I-IV protected areas.,,https://dixoninfo.com/sustainability.php,FY 2023-24,MEDIUM,1,web_search
LT Technology Services Limited,IT Services,ghg_scope1,207,tCO2e,https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
LT Technology Services Limited,IT Services,ghg_scope2,13808,tCO2e,https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
LT Technology Services Limited,IT Services,energy_consumption,64687,GJ,https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
LT Technology Services Limited,IT Services,renewable_energy_pct,7.8,%,https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
LT Technology Services Limited,IT Services,waste_recycled_pct,30,% (waste minimization achievement),https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
LT Technology Services Limited,IT Services,biodiversity_actions,"Pledged to reduce absolute Scope 1, 2, and 3 emissions by 37.8% by 2030; Mysuru and Bengaluru offices use occupancy sensors.",,https://www.ltts.com/sustainability/,FY 2022-23,HIGH,1,web_search
Larsen & Toubro Limited,IT Services,ghg_scope1,521498,tCO2e,https://www.larsentoubro.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Larsen & Toubro Limited,IT Services,ghg_scope2,300996,tCO2e,https://www.larsentoubro.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Larsen & Toubro Limited,IT Services,energy_consumption,9900000,GJ,https://www.lntsustainability.com/planet/energy-and-emissions/,FY 2023-24,HIGH,1,web_search
Larsen & Toubro Limited,IT Services,renewable_energy_pct,15,%,https://www.lntsustainability.com/planet/energy-and-emissions/,FY 2023-24,HIGH,1,web_search
Larsen & Toubro Limited,IT Services,biodiversity_actions,Working towards carbon and water neutrality; over 95% of Scope 3 emissions arise from purchased goods like steel and cement.,,https://www.larsentoubro.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,ghg_scope1,4008,tCO2e,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,ghg_scope2,55249,tCO2e,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,energy_consumption,236290,GJ,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,renewable_energy_pct,41,%,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,water_withdrawal,361830,KL,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,waste_recycled_pct,97.21,%,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
LTIMindtree Limited,IT Services,biodiversity_actions,Achieved overall water positivity index of 2.8x; zero-waste to landfill certification for Bengaluru campuses.,,https://www.ltimindtree.com/sustainability-report-fy24/,FY 2023-24,HIGH,1,web_search
APL Apollo Tubes,Other Business Services,ghg_scope1,5695,tCO2e,https://aplapollo.com/esg-report-fy24/,FY 2023-24,MEDIUM,1,web_search
APL Apollo Tubes,Other Business Services,ghg_scope2,44287,tCO2e,https://aplapollo.com/esg-report-fy24/,FY 2023-24,MEDIUM,1,web_search
APL Apollo Tubes,Other Business Services,renewable_energy_pct,52,% (excluding new plants),https://aplapollo.com/esg-report-fy24/,FY 2023-24,MEDIUM,1,web_search
APL Apollo Tubes,Other Business Services,biodiversity_actions,Committed to Net Zero by 2050 (validated by SBTi); reduced overall water consumption by 24.6% YoY.,,https://aplapollo.com/esg-report-fy24/,FY 2023-24,MEDIUM,1,web_search
Airports Authority of India (AAI),Other Business Services,renewable_energy_pct,100,% (at 81 managed airports),https://www.aai.aero/en/sustainability/renewable-energy,FY 2023-24,MEDIUM,1,web_search
Airports Authority of India (AAI),Other Business Services,biodiversity_actions,81 airports operating on 100% RE; ACA Level 2 certification at 26 airports; targeting Net Zero by 2050.,,https://www.aai.aero/en/annual-reports,FY 2023-24,MEDIUM,1,web_search
IndiGo (InterGlobe Aviation),Other Business Services,ghg_scope1,6789520,tCO2e,https://www.goindigo.in/about-us/esg-report.html,FY 2022-23,HIGH,1,web_search
IndiGo (InterGlobe Aviation),Other Business Services,ghg_scope2,4445,tCO2e,https://www.goindigo.in/about-us/esg-report.html,FY 2022-23,HIGH,1,web_search
